step,src_node_id,dst_node_id,edge_kind
0,k4199,t3397,data_output
0,k4200,t3398,data_output
0,k4201,t3399,data_output
0,k4205,t3399,data_output
0,k4206,t3400,data_output
0,k4207,t3401,data_output
0,k4211,t3401,data_output
0,k4212,t3402,data_output
0,k4215,t3402,data_output
0,k4217,t3403,data_output
0,k4221,t3403,data_output
0,k4222,t3403,data_output
0,k4223,t3404,data_output
0,k4224,t3404,data_output
0,k4226,t3405,data_output
0,k4227,t3406,data_output
0,k4228,t3406,data_output
0,k4229,t3406,data_output
0,k4231,t3369,data_output
0,k4232,t3386,data_output
0,k4233,t3407,data_output
0,k4237,t3407,data_output
0,k4238,t3408,data_output
0,k4239,t3409,data_output
0,k4240,t3410,data_output
0,k4241,t3411,data_output
0,k4242,t3412,data_output
0,k4244,t3413,data_output
0,k4245,t3414,data_output
0,k4246,t3416,data_output
0,k4247,t3417,data_output
0,k4248,t3418,data_output
0,k4249,t3421,data_output
0,k4250,t3422,data_output
0,k4251,t3423,data_output
0,k4252,t3424,data_output
0,k4253,t3411,data_output
0,k4254,t3420,data_output
0,k4255,t3420,data_output
0,k4262,t3425,data_output
0,k4263,t3427,data_output
0,k4264,t3427,data_output
0,k4265,t3427,data_output
0,k4270,t3427,data_output
0,k4274,t3427,data_output
0,k4275,t3428,data_output
0,k4276,t3427,data_output
0,k4277,t3429,data_output
0,k4281,t3430,data_output
0,k4283,t3430,data_output
0,k4284,t3432,data_output
0,k4285,t3432,data_output
0,k4287,t3433,data_output
0,k4289,t3435,data_output
0,k4298,t3440,data_output
0,k4300,t3440,data_output
0,k4301,t3441,data_output
0,k4303,t3441,data_output
0,k4304,t3442,data_output
0,k4305,t3444,data_output
0,k4306,t3443,data_output
0,k4307,t3447,data_output
0,k4309,t3443,data_output
0,k4310,t3448,data_output
0,k4311,t3450,data_output
0,k4313,t3443,data_output
0,k4317,t3443,data_output
0,k4318,t3443,data_output
0,k4324,t3449,data_output
0,k4328,t3455,data_output
0,k4334,t3449,data_output
0,k4338,t3462,data_output
0,k4342,t3445,data_output
0,k4350,t3475,data_output
0,k4352,t3475,data_output
0,k4353,t3476,data_output
0,k4355,t3476,data_output
0,k4356,t3477,data_output
0,k4357,t3479,data_output
0,k4358,t3478,data_output
0,k4359,t3483,data_output
0,k4361,t3478,data_output
0,k4362,t3484,data_output
0,k4363,t3487,data_output
0,k4365,t3478,data_output
0,k4368,t3478,data_output
0,k4369,t3478,data_output
0,k4377,t3482,data_output
0,k4379,t3482,data_output
0,k4380,t3485,data_output
0,k4382,t3485,data_output
0,k4383,t3486,data_output
0,k4384,t3493,data_output
0,k4385,t3487,data_output
0,k4386,t3480,data_output
0,k4388,t3487,data_output
0,k4389,t3494,data_output
0,k4390,t3498,data_output
0,k4392,t3487,data_output
0,k4395,t3487,data_output
0,k4396,t3487,data_output
0,k4398,t3445,data_output
0,k4406,t3492,data_output
0,k4408,t3492,data_output
0,k4409,t3497,data_output
0,k4411,t3497,data_output
0,k4412,t3504,data_output
0,k4413,t3495,data_output
0,k4414,t3505,data_output
0,k4415,t3507,data_output
0,k4417,t3505,data_output
0,k4418,t3508,data_output
0,k4419,t3511,data_output
0,k4421,t3505,data_output
0,k4424,t3505,data_output
0,k4425,t3505,data_output
0,k4433,t3506,data_output
0,k4435,t3506,data_output
0,k4436,t3509,data_output
0,k4438,t3509,data_output
0,k4439,t3510,data_output
0,k4440,t3516,data_output
0,k4441,t3511,data_output
0,k4442,t3496,data_output
0,k4444,t3511,data_output
0,k4445,t3519,data_output
0,k4446,t3523,data_output
0,k4448,t3511,data_output
0,k4451,t3511,data_output
0,k4452,t3511,data_output
0,k4458,t3494,data_output
0,k4460,t3494,data_output
0,k4461,t3520,data_output
0,k4463,t3520,data_output
0,k4464,t3521,data_output
0,k4465,t3527,data_output
0,k4466,t3522,data_output
0,k4467,t3517,data_output
0,k4469,t3522,data_output
0,k4470,t3528,data_output
0,k4471,t3531,data_output
0,k4473,t3522,data_output
0,k4477,t3522,data_output
0,k4478,t3522,data_output
0,k4486,t3529,data_output
0,k4488,t3529,data_output
0,k4489,t3537,data_output
0,k4490,t3539,data_output
0,k4491,t3538,data_output
0,k4493,t3538,data_output
0,k4494,t3532,data_output
0,k4495,t3542,data_output
0,k4499,t3538,data_output
0,k4501,t3530,data_output
0,k4505,t3545,data_output
0,k4507,t3545,data_output
0,k4508,t3546,data_output
0,k4510,t3546,data_output
0,k4511,t3547,data_output
0,k4512,t3550,data_output
0,k4513,t3548,data_output
0,k4514,t3551,data_output
0,k4516,t3548,data_output
0,k4517,t3553,data_output
0,k4518,t3555,data_output
0,k4520,t3548,data_output
0,k4524,t3548,data_output
0,k4525,t3548,data_output
0,k4533,t3554,data_output
0,k4535,t3554,data_output
0,k4536,t3562,data_output
0,k4538,t3562,data_output
0,k4539,t3563,data_output
0,k4540,t3566,data_output
0,k4541,t3564,data_output
0,k4542,t3557,data_output
0,k4544,t3564,data_output
0,k4545,t3568,data_output
0,k4546,t3569,data_output
0,k4548,t3564,data_output
0,k4552,t3564,data_output
0,k4553,t3564,data_output
0,k4561,t3565,data_output
0,k4567,t3581,data_output
0,k4571,t3584,data_output
0,k4575,t3587,data_output
0,k4576,t3591,data_output
0,k4577,t3592,data_output
0,k4578,t3593,data_output
0,k4579,t3594,data_output
0,k4580,t3595,data_output
0,k4581,t3598,data_output
0,k4582,t3599,data_output
0,k4585,t3594,data_output
0,k4585,t3595,data_output
0,k4585,t3598,data_output
0,k4585,t3599,data_output
0,k4585,t3601,data_output
0,k4586,t3601,data_output
0,k4587,t3603,data_output
0,k4591,t3596,data_output
0,k4592,t3596,data_output
0,k4596,t3602,data_output
0,k4597,t3602,data_output
0,k4601,t3587,data_output
0,k4607,t3584,data_output
0,k4608,t3616,data_output
0,k4609,t3617,data_output
0,k4610,t3618,data_output
0,k4611,t3619,data_output
0,k4612,t3621,data_output
0,k4613,t3622,data_output
0,k4614,t3625,data_output
0,k4617,t3619,data_output
0,k4617,t3621,data_output
0,k4617,t3622,data_output
0,k4617,t3625,data_output
0,k4617,t3626,data_output
0,k4618,t3626,data_output
0,k4619,t3628,data_output
0,k4623,t3584,data_output
0,k4629,t3629,data_output
0,k4635,t3639,data_output
0,k4636,t3639,data_output
0,k4642,t3584,data_output
0,k4646,t3587,data_output
0,k4650,t3565,data_output
0,k4651,t3652,data_output
0,k4652,t3653,data_output
0,k4653,t3654,data_output
0,k4654,t3655,data_output
0,k4655,t3657,data_output
0,k4656,t3658,data_output
0,k4657,t3661,data_output
0,k4660,t3655,data_output
0,k4660,t3657,data_output
0,k4660,t3658,data_output
0,k4660,t3661,data_output
0,k4660,t3662,data_output
0,k4661,t3662,data_output
0,k4662,t3664,data_output
0,k4666,t3602,data_output
0,k4667,t3602,data_output
0,k4671,t3596,data_output
0,k4672,t3596,data_output
0,k4676,t3565,data_output
0,k4682,t3587,data_output
0,k4683,t3675,data_output
0,k4684,t3676,data_output
0,k4685,t3677,data_output
0,k4686,t3678,data_output
0,k4687,t3680,data_output
0,k4688,t3681,data_output
0,k4689,t3684,data_output
0,k4692,t3678,data_output
0,k4692,t3680,data_output
0,k4692,t3681,data_output
0,k4692,t3684,data_output
0,k4692,t3685,data_output
0,k4693,t3685,data_output
0,k4694,t3687,data_output
0,k4698,t3587,data_output
0,k4704,t3629,data_output
0,k4710,t3695,data_output
0,k4711,t3695,data_output
0,k4717,t3587,data_output
0,k4723,t3530,data_output
0,k4731,t3707,data_output
0,k4733,t3707,data_output
0,k4734,t3708,data_output
0,k4736,t3708,data_output
0,k4737,t3709,data_output
0,k4738,t3711,data_output
0,k4739,t3710,data_output
0,k4740,t3715,data_output
0,k4742,t3710,data_output
0,k4743,t3716,data_output
0,k4744,t3719,data_output
0,k4746,t3710,data_output
0,k4750,t3710,data_output
0,k4751,t3710,data_output
0,k4759,t3714,data_output
0,k4761,t3714,data_output
0,k4762,t3717,data_output
0,k4764,t3717,data_output
0,k4765,t3718,data_output
0,k4766,t3725,data_output
0,k4767,t3720,data_output
0,k4768,t3713,data_output
0,k4770,t3720,data_output
0,k4771,t3727,data_output
0,k4772,t3729,data_output
0,k4774,t3720,data_output
0,k4778,t3720,data_output
0,k4779,t3720,data_output
0,k4787,t3726,data_output
0,k4793,t3740,data_output
0,k4797,t3743,data_output
0,k4801,t3565,data_output
0,k4802,t3749,data_output
0,k4803,t3750,data_output
0,k4804,t3751,data_output
0,k4805,t3752,data_output
0,k4806,t3754,data_output
0,k4807,t3755,data_output
0,k4808,t3758,data_output
0,k4811,t3752,data_output
0,k4811,t3754,data_output
0,k4811,t3755,data_output
0,k4811,t3758,data_output
0,k4811,t3759,data_output
0,k4812,t3759,data_output
0,k4813,t3761,data_output
0,k4817,t3596,data_output
0,k4818,t3596,data_output
0,k4822,t3602,data_output
0,k4823,t3602,data_output
0,k4827,t3565,data_output
0,k4833,t3743,data_output
0,k4834,t3772,data_output
0,k4835,t3773,data_output
0,k4836,t3774,data_output
0,k4837,t3775,data_output
0,k4838,t3777,data_output
0,k4839,t3778,data_output
0,k4840,t3781,data_output
0,k4843,t3775,data_output
0,k4843,t3777,data_output
0,k4843,t3778,data_output
0,k4843,t3781,data_output
0,k4843,t3782,data_output
0,k4844,t3782,data_output
0,k4845,t3784,data_output
0,k4849,t3743,data_output
0,k4855,t3629,data_output
0,k4861,t3792,data_output
0,k4862,t3792,data_output
0,k4868,t3743,data_output
0,k4872,t3565,data_output
0,k4876,t3726,data_output
0,k4877,t3805,data_output
0,k4878,t3806,data_output
0,k4879,t3807,data_output
0,k4880,t3808,data_output
0,k4881,t3810,data_output
0,k4882,t3811,data_output
0,k4883,t3814,data_output
0,k4886,t3808,data_output
0,k4886,t3810,data_output
0,k4886,t3811,data_output
0,k4886,t3814,data_output
0,k4886,t3815,data_output
0,k4887,t3815,data_output
0,k4888,t3817,data_output
0,k4892,t3602,data_output
0,k4893,t3602,data_output
0,k4897,t3596,data_output
0,k4898,t3596,data_output
0,k4902,t3726,data_output
0,k4908,t3565,data_output
0,k4909,t3828,data_output
0,k4910,t3829,data_output
0,k4911,t3830,data_output
0,k4912,t3831,data_output
0,k4913,t3833,data_output
0,k4914,t3834,data_output
0,k4915,t3837,data_output
0,k4918,t3831,data_output
0,k4918,t3833,data_output
0,k4918,t3834,data_output
0,k4918,t3837,data_output
0,k4918,t3838,data_output
0,k4919,t3838,data_output
0,k4920,t3840,data_output
0,k4924,t3565,data_output
0,k4930,t3629,data_output
0,k4936,t3848,data_output
0,k4937,t3848,data_output
0,k4943,t3565,data_output
0,k4949,t3855,data_output
0,k4951,t3855,data_output
0,k4952,t3856,data_output
0,k4954,t3856,data_output
0,k4955,t3857,data_output
0,k4956,t3859,data_output
0,k4957,t3858,data_output
0,k4958,t3861,data_output
0,k4960,t3858,data_output
0,k4961,t3863,data_output
0,k4962,t3866,data_output
0,k4964,t3858,data_output
0,k4968,t3858,data_output
0,k4969,t3858,data_output
0,k4977,t3864,data_output
0,k4979,t3864,data_output
0,k4980,t3872,data_output
0,k4981,t3875,data_output
0,k4982,t3873,data_output
0,k4984,t3873,data_output
0,k4985,t3865,data_output
0,k4986,t3877,data_output
0,k4990,t3873,data_output
0,k4994,t3463,data_output
0,k4998,t3876,data_output
0,k5000,t3876,data_output
0,k5001,t3880,data_output
0,k5003,t3880,data_output
0,k5004,t3881,data_output
0,k5005,t3884,data_output
0,k5006,t3882,data_output
0,k5007,t3886,data_output
0,k5009,t3882,data_output
0,k5010,t3887,data_output
0,k5011,t3891,data_output
0,k5013,t3882,data_output
0,k5017,t3882,data_output
0,k5018,t3882,data_output
0,k5026,t3888,data_output
0,k5028,t3888,data_output
0,k5029,t3896,data_output
0,k5031,t3896,data_output
0,k5032,t3897,data_output
0,k5033,t3900,data_output
0,k5034,t3898,data_output
0,k5035,t3890,data_output
0,k5037,t3898,data_output
0,k5038,t3902,data_output
0,k5039,t3903,data_output
0,k5041,t3898,data_output
0,k5045,t3898,data_output
0,k5046,t3898,data_output
0,k5054,t3899,data_output
0,k5060,t3915,data_output
0,k5064,t3918,data_output
0,k5068,t3921,data_output
0,k5069,t3925,data_output
0,k5070,t3926,data_output
0,k5071,t3927,data_output
0,k5072,t3928,data_output
0,k5073,t3929,data_output
0,k5074,t3931,data_output
0,k5075,t3934,data_output
0,k5078,t3935,data_output
0,k5079,t3928,data_output
0,k5079,t3929,data_output
0,k5079,t3931,data_output
0,k5079,t3934,data_output
0,k5079,t3935,data_output
0,k5080,t3937,data_output
0,k5084,t3921,data_output
0,k5090,t3918,data_output
0,k5094,t3943,data_output
0,k5095,t3943,data_output
0,k5099,t3946,data_output
0,k5100,t3946,data_output
0,k5101,t3950,data_output
0,k5102,t3951,data_output
0,k5103,t3952,data_output
0,k5104,t3953,data_output
0,k5105,t3954,data_output
0,k5106,t3956,data_output
0,k5107,t3958,data_output
0,k5110,t3953,data_output
0,k5110,t3954,data_output
0,k5110,t3956,data_output
0,k5110,t3958,data_output
0,k5110,t3960,data_output
0,k5111,t3960,data_output
0,k5112,t3963,data_output
0,k5116,t3918,data_output
0,k5122,t3962,data_output
0,k5128,t3973,data_output
0,k5129,t3973,data_output
0,k5135,t3918,data_output
0,k5139,t3921,data_output
0,k5143,t3899,data_output
0,k5144,t3986,data_output
0,k5145,t3987,data_output
0,k5146,t3988,data_output
0,k5147,t3989,data_output
0,k5148,t3990,data_output
0,k5149,t3992,data_output
0,k5150,t3994,data_output
0,k5153,t3989,data_output
0,k5153,t3990,data_output
0,k5153,t3992,data_output
0,k5153,t3994,data_output
0,k5153,t3996,data_output
0,k5154,t3996,data_output
0,k5155,t3998,data_output
0,k5159,t3899,data_output
0,k5170,t4009,data_output
0,k5171,t4010,data_output
0,k5172,t4011,data_output
0,k5173,t4012,data_output
0,k5174,t4013,data_output
0,k5175,t4015,data_output
0,k5176,t4017,data_output
0,k5179,t4019,data_output
0,k5180,t4021,data_output
0,k5189,t3921,data_output
0,k5190,t3946,data_output
0,k5191,t3946,data_output
0,k5192,t3943,data_output
0,k5194,t3943,data_output
0,k5195,t4012,data_output
0,k5195,t4013,data_output
0,k5195,t4015,data_output
0,k5195,t4017,data_output
0,k5195,t4019,data_output
0,k5196,t3921,data_output
0,k5198,t3962,data_output
0,k5203,t4029,data_output
0,k5205,t4029,data_output
0,k5216,t4042,data_output
0,k5217,t4043,data_output
0,k5218,t4044,data_output
0,k5219,t4045,data_output
0,k5220,t4046,data_output
0,k5221,t4048,data_output
0,k5222,t4051,data_output
0,k5225,t4052,data_output
0,k5226,t4054,data_output
0,k5231,t3918,data_output
0,k5235,t4036,data_output
0,k5236,t3915,data_output
0,k5237,t4045,data_output
0,k5237,t4046,data_output
0,k5237,t4048,data_output
0,k5237,t4051,data_output
0,k5237,t4052,data_output
0,k5241,t3915,data_output
0,k5243,t4029,data_output
0,k5244,t3943,data_output
0,k5245,t3943,data_output
0,k5249,t3946,data_output
0,k5250,t3946,data_output
0,k5251,t4066,data_output
0,k5252,t4067,data_output
0,k5253,t4068,data_output
0,k5254,t4069,data_output
0,k5255,t4070,data_output
0,k5256,t4072,data_output
0,k5257,t4075,data_output
0,k5260,t4069,data_output
0,k5260,t4070,data_output
0,k5260,t4072,data_output
0,k5260,t4075,data_output
0,k5260,t4076,data_output
0,k5261,t4076,data_output
0,k5262,t4078,data_output
0,k5266,t4029,data_output
0,k5272,t3962,data_output
0,k5278,t4086,data_output
0,k5279,t4086,data_output
0,k5285,t3921,data_output
0,k5289,t3899,data_output
0,k5293,t4095,data_output
0,k5294,t4099,data_output
0,k5295,t4100,data_output
0,k5296,t4101,data_output
0,k5297,t4102,data_output
0,k5298,t4103,data_output
0,k5299,t4105,data_output
0,k5300,t4108,data_output
0,k5303,t4102,data_output
0,k5303,t4103,data_output
0,k5303,t4105,data_output
0,k5303,t4108,data_output
0,k5303,t4109,data_output
0,k5304,t4109,data_output
0,k5305,t4111,data_output
0,k5309,t4095,data_output
0,k5315,t3899,data_output
0,k5319,t3946,data_output
0,k5320,t3946,data_output
0,k5324,t3943,data_output
0,k5325,t3943,data_output
0,k5326,t4122,data_output
0,k5327,t4123,data_output
0,k5328,t4124,data_output
0,k5329,t4125,data_output
0,k5330,t4126,data_output
0,k5331,t4128,data_output
0,k5332,t4131,data_output
0,k5335,t4125,data_output
0,k5335,t4126,data_output
0,k5335,t4128,data_output
0,k5335,t4131,data_output
0,k5335,t4132,data_output
0,k5336,t4132,data_output
0,k5337,t4134,data_output
0,k5341,t3899,data_output
0,k5347,t3962,data_output
0,k5353,t4143,data_output
0,k5354,t4143,data_output
0,k5360,t4086,data_output
0,k5364,t4029,data_output
0,k5368,t4153,data_output
0,k5369,t4157,data_output
0,k5370,t4158,data_output
0,k5371,t4159,data_output
0,k5372,t4160,data_output
0,k5373,t4161,data_output
0,k5374,t4163,data_output
0,k5375,t4166,data_output
0,k5378,t4160,data_output
0,k5378,t4161,data_output
0,k5378,t4163,data_output
0,k5378,t4166,data_output
0,k5378,t4167,data_output
0,k5379,t4167,data_output
0,k5380,t4169,data_output
0,k5384,t4153,data_output
0,k5390,t4029,data_output
0,k5394,t3943,data_output
0,k5395,t3943,data_output
0,k5399,t3946,data_output
0,k5400,t3946,data_output
0,k5401,t4180,data_output
0,k5402,t4181,data_output
0,k5403,t4182,data_output
0,k5404,t4183,data_output
0,k5405,t4184,data_output
0,k5406,t4186,data_output
0,k5407,t4189,data_output
0,k5410,t4183,data_output
0,k5410,t4184,data_output
0,k5410,t4186,data_output
0,k5410,t4189,data_output
0,k5410,t4190,data_output
0,k5411,t4190,data_output
0,k5412,t4192,data_output
0,k5416,t4029,data_output
0,k5436,t4213,data_output
0,k5437,t4214,data_output
0,k5438,t4215,data_output
0,k5439,t4216,data_output
0,k5440,t3962,data_output
0,k5441,t4217,data_output
0,k5442,t4219,data_output
0,k5443,t4221,data_output
0,k5445,t4200,data_output
0,k5448,t4223,data_output
0,k5449,t4200,data_output
0,k5451,t4029,data_output
0,k5452,t4153,data_output
0,k5453,t4143,data_output
0,k5454,t4216,data_output
0,k5454,t4217,data_output
0,k5454,t4219,data_output
0,k5454,t4221,data_output
0,k5454,t4223,data_output
0,k5455,t4225,data_output
0,k5469,t4236,data_output
0,k5470,t4143,data_output
0,k5472,t4153,data_output
0,k5473,t4237,data_output
0,k5474,t3946,data_output
0,k5475,t4238,data_output
0,k5476,t3946,data_output
0,k5477,t3943,data_output
0,k5478,t3943,data_output
0,k5479,t4239,data_output
0,k5480,t4240,data_output
0,k5481,t4242,data_output
0,k5482,t4244,data_output
0,k5485,t4239,data_output
0,k5485,t4240,data_output
0,k5485,t4242,data_output
0,k5485,t4244,data_output
0,k5485,t4246,data_output
0,k5486,t4246,data_output
0,k5487,t4248,data_output
0,k5491,t4153,data_output
0,k5497,t3962,data_output
0,k5503,t4256,data_output
0,k5504,t4256,data_output
0,k5510,t4029,data_output
0,k5514,t4263,data_output
0,k5518,t4266,data_output
0,k5519,t4270,data_output
0,k5520,t4271,data_output
0,k5521,t4272,data_output
0,k5522,t4273,data_output
0,k5523,t4274,data_output
0,k5524,t4276,data_output
0,k5525,t4279,data_output
0,k5528,t4273,data_output
0,k5528,t4274,data_output
0,k5528,t4276,data_output
0,k5528,t4279,data_output
0,k5528,t4280,data_output
0,k5529,t4280,data_output
0,k5530,t4282,data_output
0,k5534,t4266,data_output
0,k5540,t4256,data_output
0,k5544,t3943,data_output
0,k5545,t3943,data_output
0,k5549,t3946,data_output
0,k5550,t3946,data_output
0,k5551,t4294,data_output
0,k5552,t4295,data_output
0,k5553,t4296,data_output
0,k5554,t4297,data_output
0,k5555,t4298,data_output
0,k5556,t4300,data_output
0,k5557,t4303,data_output
0,k5560,t4297,data_output
0,k5560,t4298,data_output
0,k5560,t4300,data_output
0,k5560,t4303,data_output
0,k5560,t4304,data_output
0,k5561,t4304,data_output
0,k5562,t4306,data_output
0,k5574,t4256,data_output
0,k5577,t3962,data_output
0,k5585,t4314,data_output
0,k5589,t4314,data_output
0,k5591,t4153,data_output
0,k5592,t4143,data_output
0,k5593,t4323,data_output
0,k5594,t4327,data_output
0,k5595,t4328,data_output
0,k5596,t4329,data_output
0,k5597,t4330,data_output
0,k5598,t4331,data_output
0,k5599,t4333,data_output
0,k5600,t4335,data_output
0,k5603,t4337,data_output
0,k5604,t4339,data_output
0,k5618,t4350,data_output
0,k5619,t4351,data_output
0,k5620,t4352,data_output
0,k5621,t4353,data_output
0,k5622,t4354,data_output
0,k5623,t4330,data_output
0,k5623,t4331,data_output
0,k5623,t4333,data_output
0,k5623,t4335,data_output
0,k5623,t4337,data_output
0,k5624,t4356,data_output
0,k5625,t4323,data_output
0,k5626,t4359,data_output
0,k5629,t4143,data_output
0,k5631,t4360,data_output
0,k5632,t3946,data_output
0,k5633,t3946,data_output
0,k5634,t3943,data_output
0,k5635,t3943,data_output
0,k5636,t4353,data_output
0,k5636,t4354,data_output
0,k5636,t4356,data_output
0,k5636,t4359,data_output
0,k5636,t4360,data_output
0,k5637,t4362,data_output
0,k5642,t4143,data_output
0,k5647,t3962,data_output
0,k5653,t4371,data_output
0,k5654,t4371,data_output
0,k5660,t4314,data_output
0,k5664,t4256,data_output
0,k5668,t4381,data_output
0,k5669,t4385,data_output
0,k5670,t4386,data_output
0,k5671,t4387,data_output
0,k5672,t4388,data_output
0,k5673,t4389,data_output
0,k5674,t4391,data_output
0,k5675,t4394,data_output
0,k5678,t4388,data_output
0,k5678,t4389,data_output
0,k5678,t4391,data_output
0,k5678,t4394,data_output
0,k5678,t4395,data_output
0,k5679,t4395,data_output
0,k5680,t4397,data_output
0,k5684,t4381,data_output
0,k5690,t4256,data_output
0,k5694,t3943,data_output
0,k5695,t3943,data_output
0,k5699,t3946,data_output
0,k5700,t3946,data_output
0,k5701,t4408,data_output
0,k5702,t4409,data_output
0,k5703,t4410,data_output
0,k5704,t4411,data_output
0,k5705,t4412,data_output
0,k5706,t4414,data_output
0,k5707,t4417,data_output
0,k5710,t4411,data_output
0,k5710,t4412,data_output
0,k5710,t4414,data_output
0,k5710,t4417,data_output
0,k5710,t4418,data_output
0,k5711,t4418,data_output
0,k5712,t4420,data_output
0,k5716,t4256,data_output
0,k5722,t3962,data_output
0,k5728,t4428,data_output
0,k5729,t4428,data_output
0,k5735,t4256,data_output
0,k5739,t4381,data_output
0,k5743,t4371,data_output
0,k5744,t4441,data_output
0,k5745,t4442,data_output
0,k5746,t4443,data_output
0,k5747,t4444,data_output
0,k5748,t4445,data_output
0,k5749,t4447,data_output
0,k5750,t4450,data_output
0,k5753,t4444,data_output
0,k5753,t4445,data_output
0,k5753,t4447,data_output
0,k5753,t4450,data_output
0,k5753,t4451,data_output
0,k5754,t4451,data_output
0,k5755,t4453,data_output
0,k5759,t4371,data_output
0,k5765,t4381,data_output
0,k5769,t3946,data_output
0,k5770,t3946,data_output
0,k5774,t3943,data_output
0,k5775,t3943,data_output
0,k5776,t4464,data_output
0,k5777,t4465,data_output
0,k5778,t4466,data_output
0,k5779,t4467,data_output
0,k5780,t4468,data_output
0,k5781,t4470,data_output
0,k5782,t4473,data_output
0,k5785,t4467,data_output
0,k5785,t4468,data_output
0,k5785,t4470,data_output
0,k5785,t4473,data_output
0,k5785,t4474,data_output
0,k5786,t4474,data_output
0,k5787,t4476,data_output
0,k5791,t4381,data_output
0,k5797,t3962,data_output
0,k5803,t4484,data_output
0,k5804,t4484,data_output
0,k5810,t4381,data_output
0,k5816,t3464,data_output
0,k5824,t4496,data_output
0,k5826,t4496,data_output
0,k5827,t4497,data_output
0,k5829,t4497,data_output
0,k5830,t4498,data_output
0,k5831,t4501,data_output
0,k5832,t4499,data_output
0,k5833,t4504,data_output
0,k5835,t4499,data_output
0,k5836,t4505,data_output
0,k5837,t4509,data_output
0,k5839,t4499,data_output
0,k5843,t4499,data_output
0,k5844,t4499,data_output
0,k5852,t4503,data_output
0,k5854,t4503,data_output
0,k5855,t4506,data_output
0,k5857,t4506,data_output
0,k5858,t4507,data_output
0,k5859,t4514,data_output
0,k5860,t4508,data_output
0,k5861,t4502,data_output
0,k5863,t4508,data_output
0,k5864,t4516,data_output
0,k5865,t4518,data_output
0,k5867,t4508,data_output
0,k5871,t4508,data_output
0,k5872,t4508,data_output
0,k5880,t4515,data_output
0,k5886,t4529,data_output
0,k5890,t4532,data_output
0,k5894,t4371,data_output
0,k5895,t4538,data_output
0,k5896,t4539,data_output
0,k5897,t4540,data_output
0,k5898,t4541,data_output
0,k5899,t4542,data_output
0,k5900,t4544,data_output
0,k5901,t4547,data_output
0,k5904,t4541,data_output
0,k5904,t4542,data_output
0,k5904,t4544,data_output
0,k5904,t4547,data_output
0,k5904,t4548,data_output
0,k5905,t4548,data_output
0,k5906,t4550,data_output
0,k5910,t4371,data_output
0,k5916,t4532,data_output
0,k5920,t3943,data_output
0,k5921,t3943,data_output
0,k5925,t3946,data_output
0,k5926,t3946,data_output
0,k5927,t4561,data_output
0,k5928,t4562,data_output
0,k5929,t4563,data_output
0,k5930,t4564,data_output
0,k5931,t4565,data_output
0,k5932,t4567,data_output
0,k5933,t4570,data_output
0,k5936,t4564,data_output
0,k5936,t4565,data_output
0,k5936,t4567,data_output
0,k5936,t4570,data_output
0,k5936,t4571,data_output
0,k5937,t4571,data_output
0,k5938,t4573,data_output
0,k5942,t4532,data_output
0,k5948,t3962,data_output
0,k5954,t4581,data_output
0,k5955,t4581,data_output
0,k5961,t4532,data_output
0,k5965,t4371,data_output
0,k5969,t4515,data_output
0,k5970,t4594,data_output
0,k5971,t4595,data_output
0,k5972,t4596,data_output
0,k5973,t4597,data_output
0,k5974,t4598,data_output
0,k5975,t4600,data_output
0,k5976,t4602,data_output
0,k5979,t4597,data_output
0,k5979,t4598,data_output
0,k5979,t4600,data_output
0,k5979,t4602,data_output
0,k5979,t4604,data_output
0,k5980,t4604,data_output
0,k5981,t4606,data_output
0,k5985,t4515,data_output
0,k5991,t4371,data_output
0,k5995,t3946,data_output
0,k5996,t3946,data_output
0,k6000,t3943,data_output
0,k6001,t3943,data_output
0,k6002,t4617,data_output
0,k6003,t4618,data_output
0,k6004,t4619,data_output
0,k6005,t4620,data_output
0,k6006,t4621,data_output
0,k6007,t4623,data_output
0,k6008,t4625,data_output
0,k6011,t4620,data_output
0,k6011,t4621,data_output
0,k6011,t4623,data_output
0,k6011,t4625,data_output
0,k6011,t4627,data_output
0,k6012,t4627,data_output
0,k6013,t4629,data_output
0,k6017,t4371,data_output
0,k6023,t3962,data_output
0,k6029,t4637,data_output
0,k6030,t4637,data_output
0,k6036,t4532,data_output
0,k6040,t4644,data_output
0,k6044,t4529,data_output
0,k6045,t4650,data_output
0,k6046,t4651,data_output
0,k6047,t4652,data_output
0,k6048,t4653,data_output
0,k6049,t4654,data_output
0,k6050,t4656,data_output
0,k6051,t4659,data_output
0,k6054,t4653,data_output
0,k6054,t4654,data_output
0,k6054,t4656,data_output
0,k6054,t4659,data_output
0,k6054,t4660,data_output
0,k6055,t4660,data_output
0,k6056,t4662,data_output
0,k6060,t4529,data_output
0,k6066,t4637,data_output
0,k6070,t3943,data_output
0,k6071,t3943,data_output
0,k6075,t3946,data_output
0,k6076,t3946,data_output
0,k6077,t4674,data_output
0,k6078,t4675,data_output
0,k6079,t4676,data_output
0,k6080,t4677,data_output
0,k6081,t4678,data_output
0,k6082,t4680,data_output
0,k6083,t4683,data_output
0,k6086,t4677,data_output
0,k6086,t4678,data_output
0,k6086,t4680,data_output
0,k6086,t4683,data_output
0,k6086,t4684,data_output
0,k6087,t4684,data_output
0,k6088,t4686,data_output
0,k6092,t4637,data_output
0,k6098,t3962,data_output
0,k6104,t4694,data_output
0,k6105,t4694,data_output
0,k6111,t4371,data_output
0,k6115,t4515,data_output
